,Year,County,State,Deaths,Population,Crude Rate,% Gun Ownership,Poverty %,"Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associate's degree, 2014-18","Percent of adults with a bachelor's degree or higher, 2014-18",# of Gun Laws,total_high_risk,total_dealer,total_ammo_regs,total_buyer,total_open_carry,total_background_checks,total_assault_large_mags,total_gun_trafficking,total_concealed_carry,total_syg,total_child_access_prev,total_preemption,total_immunity,total_domestic_violence,2013 Urbanization_Large Fringe Metro,2013 Urbanization_Medium Metro,2013 Urbanization_Micropolitan (Nonmetro),2013 Urbanization_NonCore (Nonmetro),2013 Urbanization_Small Metro,Education Year,Education Score
6143,2011,Yakima County,WA,32,247141,12.948074176279937,0.335,0.23,0.313,0.27399999999999997,0.26,0.153,0.26899999999999996,0.282,0.289,0.16,25.0,4.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,7.0,0,0,0,0,1,0,2.253
6145,2011,Berkeley County,WV,11,105750,10.401891252955082,0.622,0.14800000000000002,0.22399999999999998,0.40399999999999997,0.221,0.151,0.11199999999999999,0.375,0.304,0.21,22.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0,1,0,0,0,0,2.299
6149,2011,Cabell County,WV,10,96653,10.346290337599454,0.622,0.223,0.2,0.33899999999999997,0.251,0.209,0.12,0.331,0.293,0.257,22.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0,1,0,0,0,0,2.4669999999999996
6163,2011,Kanawha County,WV,26,192315,13.51948625952214,0.622,0.172,0.2,0.36200000000000004,0.23199999999999998,0.20600000000000002,0.11900000000000001,0.375,0.257,0.249,22.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0,0,0,0,1,0,2.444
6171,2011,Mercer County,WV,16,62465,25.614344032658288,0.622,0.215,0.27899999999999997,0.366,0.217,0.138,0.155,0.397,0.248,0.2,22.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0,0,1,0,0,0,2.214
6174,2011,Monongalia County,WV,10,98528,10.14939915556999,0.622,0.19,0.16399999999999998,0.305,0.207,0.324,0.077,0.28800000000000003,0.222,0.413,22.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0,0,0,0,1,0,2.691
6184,2011,Raleigh County,WV,14,79127,17.69307568845021,0.622,0.17,0.28,0.36200000000000004,0.231,0.127,0.14,0.402,0.275,0.183,22.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0,0,0,0,1,0,2.205
6203,2011,Brown County,WI,12,251412,4.773041859577108,0.414,0.109,0.13699999999999998,0.349,0.289,0.225,0.08,0.302,0.321,0.29600000000000004,24.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,0,1,0,0,0,0,2.602
6211,2011,Dane County,WI,28,495959,5.645627965214866,0.414,0.128,0.078,0.223,0.292,0.406,0.044000000000000004,0.179,0.27,0.507,24.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,0,1,0,0,0,0,3.024
6218,2011,Fond du Lac County,WI,13,102079,12.735234475259357,0.414,0.099,0.158,0.401,0.273,0.16899999999999998,0.083,0.366,0.324,0.22699999999999998,24.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,0,0,0,0,1,0,2.455
6228,2011,Kenosha County,WI,10,167293,5.977536418140628,0.414,0.14300000000000002,0.165,0.33399999999999996,0.31,0.192,0.098,0.31,0.33399999999999996,0.257,24.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,1,0,0,0,0,0,2.5309999999999997
6236,2011,Marinette County,WI,10,41656,24.006145573266757,0.414,0.134,0.175,0.447,0.249,0.129,0.08900000000000001,0.429,0.332,0.15,24.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,0,0,1,0,0,0,2.332
6239,2011,Milwaukee County,WI,109,952532,11.44318511084142,0.414,0.218,0.198,0.294,0.272,0.23600000000000002,0.122,0.282,0.29100000000000004,0.305,24.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,0,0,0,0,0,0,2.5460000000000003
6243,2011,Outagamie County,WI,14,177913,7.869014630746488,0.414,0.081,0.11900000000000001,0.37799999999999995,0.27899999999999997,0.225,0.063,0.32299999999999995,0.325,0.289,24.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,0,0,0,0,1,0,2.6119999999999997
6250,2011,Racine County,WI,15,195388,7.677032366368456,0.414,0.132,0.171,0.325,0.301,0.203,0.1,0.316,0.337,0.247,24.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,0,0,0,0,1,0,2.5360000000000005
6252,2011,Rock County,WI,14,160092,8.744971641306249,0.414,0.146,0.161,0.39299999999999996,0.28,0.16699999999999998,0.094,0.364,0.324,0.218,24.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,0,0,0,0,1,0,2.455
6254,2011,St. Croix County,WI,11,84922,12.95306281057912,0.414,0.076,0.084,0.33299999999999996,0.32,0.263,0.037000000000000005,0.259,0.36700000000000005,0.337,24.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,1,0,0,0,0,0,2.762
6265,2011,Washington County,WI,12,132386,9.064402580333267,0.414,0.063,0.11199999999999999,0.35100000000000003,0.317,0.21899999999999997,0.052000000000000005,0.303,0.33799999999999997,0.307,24.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,1,0,0,0,0,0,2.641
6266,2011,Waukesha County,WI,18,390730,4.60676170245438,0.414,0.055,0.08,0.276,0.302,0.341,0.039,0.231,0.292,0.43799999999999994,24.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,1,0,0,0,0,0,2.902
6269,2011,Winnebago County,WI,10,167699,5.96306477677267,0.414,0.124,0.13699999999999998,0.374,0.261,0.228,0.07200000000000001,0.336,0.319,0.273,24.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,6.0,0,0,0,0,1,0,2.58
6277,2011,Fremont County,WY,10,40579,24.643288400404153,0.539,0.156,0.152,0.332,0.319,0.19699999999999998,0.08800000000000001,0.311,0.366,0.235,8.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,2.561
6281,2011,Laramie County,WY,12,92680,12.947777298230472,0.539,0.099,0.109,0.265,0.392,0.23399999999999999,0.068,0.258,0.387,0.287,8.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,2.7510000000000003
6283,2011,Natrona County,WY,12,76366,15.713799334782495,0.539,0.115,0.11699999999999999,0.306,0.376,0.2,0.075,0.29,0.408,0.22699999999999998,8.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,2.657
6289,2011,Sweetwater County,WY,13,44175,29.42840973401245,0.539,0.1,0.126,0.34700000000000003,0.35700000000000004,0.17,0.09,0.33299999999999996,0.35700000000000004,0.22,8.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,2.571
6294,2012,Autauga County,AL,11,55514,19.81482148647188,0.5429999999999999,0.127,0.213,0.33799999999999997,0.26899999999999996,0.18,0.113,0.326,0.284,0.27699999999999997,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.4159999999999995
6295,2012,Baldwin County,AL,35,190790,18.344776979925573,0.5429999999999999,0.139,0.18,0.29600000000000004,0.293,0.231,0.09699999999999999,0.276,0.313,0.313,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2.575
6298,2012,Blount County,AL,10,57826,17.29325908760765,0.5429999999999999,0.162,0.29600000000000004,0.36,0.248,0.096,0.198,0.34,0.335,0.126,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.144
6300,2012,Butler County,AL,11,20307,54.16851332052987,0.5429999999999999,0.263,0.322,0.345,0.22899999999999998,0.10400000000000001,0.154,0.439,0.24600000000000002,0.161,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,2.1149999999999998
6301,2012,Calhoun County,AL,25,117296,21.31359978174874,0.5429999999999999,0.214,0.261,0.322,0.264,0.152,0.159,0.324,0.337,0.18,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2.305
6302,2012,Chambers County,AL,11,34064,32.2921559417567,0.5429999999999999,0.215,0.358,0.321,0.225,0.095,0.18600000000000003,0.384,0.297,0.132,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2.055
6309,2012,Coffee County,AL,10,51252,19.511433700148288,0.5429999999999999,0.151,0.268,0.262,0.276,0.193,0.138,0.27899999999999997,0.349,0.23399999999999999,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2.3920000000000003
6317,2012,Dallas County,AL,10,42864,23.329600597237775,0.5429999999999999,0.368,0.297,0.336,0.22899999999999998,0.139,0.193,0.35200000000000004,0.304,0.151,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2.212
6319,2012,Elmore County,AL,11,80629,13.64273400389438,0.5429999999999999,0.138,0.22399999999999998,0.33799999999999997,0.272,0.166,0.136,0.32799999999999996,0.29,0.245,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.38
6321,2012,Etowah County,AL,10,104392,9.579278105601961,0.5429999999999999,0.21,0.259,0.32299999999999995,0.284,0.134,0.155,0.32899999999999996,0.33899999999999997,0.177,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2.2929999999999997
6328,2012,Houston County,AL,15,103402,14.506489236184988,0.5429999999999999,0.19,0.235,0.304,0.27699999999999997,0.184,0.14300000000000002,0.316,0.33,0.21,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2.41
6330,2012,Jefferson County,AL,142,660009,21.51485813072246,0.5429999999999999,0.18600000000000003,0.191,0.27899999999999997,0.284,0.24600000000000002,0.10300000000000001,0.268,0.306,0.324,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.585
6334,2012,Lee County,AL,25,147257,16.977121630890213,0.5429999999999999,0.23,0.18600000000000003,0.267,0.268,0.27899999999999997,0.095,0.24100000000000002,0.32299999999999995,0.341,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2.6399999999999997
6335,2012,Limestone County,AL,16,87654,18.253587970885526,0.5429999999999999,0.128,0.255,0.325,0.251,0.16899999999999998,0.157,0.303,0.285,0.255,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.3339999999999996
6338,2012,Madison County,AL,49,343080,14.282383117640201,0.5429999999999999,0.126,0.146,0.21899999999999997,0.292,0.34299999999999997,0.08900000000000001,0.20800000000000002,0.28600000000000003,0.41700000000000004,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.832
6342,2012,Mobile County,AL,78,413936,18.843492713849486,0.5429999999999999,0.21,0.233,0.319,0.262,0.18600000000000003,0.138,0.335,0.298,0.22899999999999998,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.4010000000000002
6344,2012,Montgomery County,AL,52,230149,22.59405863158215,0.5429999999999999,0.217,0.19699999999999998,0.243,0.27399999999999997,0.285,0.14400000000000002,0.255,0.28,0.321,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.6449999999999996
6345,2012,Morgan County,AL,17,120395,14.120187715436687,0.5429999999999999,0.162,0.237,0.303,0.276,0.184,0.16699999999999998,0.29600000000000004,0.32,0.217,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2.407
6351,2012,St. Clair County,AL,15,85237,17.597991482572123,0.5429999999999999,0.158,0.287,0.34600000000000003,0.256,0.111,0.152,0.36,0.32299999999999995,0.165,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.1910000000000003
6352,2012,Shelby County,AL,27,200941,13.43677995033368,0.5429999999999999,0.087,0.132,0.23,0.271,0.368,0.078,0.203,0.297,0.42100000000000004,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.8770000000000002
6354,2012,Talladega County,AL,12,81762,14.676744698025978,0.5429999999999999,0.233,0.303,0.344,0.24,0.11199999999999999,0.19,0.349,0.318,0.14300000000000002,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2.159
6355,2012,Tallapoosa County,AL,10,41168,24.290711232024876,0.5429999999999999,0.235,0.299,0.32899999999999996,0.23,0.141,0.195,0.32899999999999996,0.292,0.183,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,2.211
6356,2012,Tuscaloosa County,AL,20,198596,10.070696287941349,0.5429999999999999,0.195,0.212,0.284,0.264,0.24,0.11599999999999999,0.299,0.28300000000000003,0.303,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2.532
6357,2012,Walker County,AL,16,66221,24.16151975959288,0.5429999999999999,0.21,0.32799999999999996,0.34700000000000003,0.233,0.091,0.191,0.371,0.322,0.11599999999999999,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.085
6368,2012,Fairbanks North Star Borough,AK,13,100272,12.964735918302217,0.607,0.092,0.08199999999999999,0.255,0.39299999999999996,0.27,0.055,0.223,0.397,0.326,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2.851
6372,2012,Kenai Peninsula Borough,AK,14,56900,24.60456942003515,0.607,0.10800000000000001,0.115,0.318,0.364,0.203,0.07200000000000001,0.322,0.373,0.233,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,2.6550000000000002
6376,2012,Matanuska-Susitna Borough,AK,16,93925,17.03486824594091,0.607,0.10099999999999999,0.11900000000000001,0.313,0.386,0.183,0.076,0.322,0.39,0.212,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.635
6393,2012,Apache County,AZ,12,73195,16.394562470114078,0.415,0.332,0.364,0.249,0.27399999999999997,0.113,0.204,0.331,0.348,0.11699999999999999,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,1,0,0,2.1359999999999997
6394,2012,Cochise County,AZ,21,132088,15.898491914481255,0.415,0.188,0.205,0.24600000000000002,0.36,0.188,0.128,0.235,0.40700000000000003,0.23,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0,2.529
6395,2012,Coconino County,AZ,18,136011,13.234223702494651,0.415,0.24600000000000002,0.162,0.21600000000000003,0.322,0.299,0.10400000000000001,0.214,0.326,0.35600000000000004,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0,2.7560000000000002
6396,2012,Gila County,AZ,14,53144,26.343519494204426,0.415,0.213,0.218,0.287,0.35700000000000004,0.139,0.147,0.28600000000000003,0.382,0.185,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0,2.419
6400,2012,Maricopa County,AZ,515,3942169,13.06387422761429,0.415,0.174,0.175,0.231,0.335,0.259,0.126,0.226,0.32799999999999996,0.32,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,2.678
6401,2012,Mohave County,AZ,52,203334,25.57368664365035,0.415,0.21100000000000002,0.225,0.349,0.327,0.099,0.147,0.348,0.376,0.129,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0,2.3
6402,2012,Navajo County,AZ,24,107094,22.41021905989131,0.415,0.303,0.28800000000000003,0.27699999999999997,0.312,0.12300000000000001,0.172,0.301,0.369,0.158,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0,2.27
6403,2012,Pima County,AZ,145,992394,14.611132272061297,0.415,0.19899999999999998,0.166,0.233,0.33399999999999996,0.267,0.11699999999999999,0.225,0.34,0.319,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0,0,0,2.702
6404,2012,Pinal County,AZ,53,387365,13.68218605191486,0.415,0.177,0.273,0.304,0.304,0.11900000000000001,0.146,0.297,0.368,0.19,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0,0,0,0,2.269
6406,2012,Yavapai County,AZ,53,212637,24.925107107417805,0.415,0.157,0.153,0.282,0.354,0.21100000000000002,0.09699999999999999,0.257,0.39399999999999996,0.252,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0,2.623
6407,2012,Yuma County,AZ,22,200022,10.99879013308536,0.415,0.21899999999999997,0.342,0.257,0.282,0.11800000000000001,0.27899999999999997,0.259,0.314,0.14800000000000002,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0,2.174
6410,2012,Baxter County,AR,11,41048,26.797895147144807,0.544,0.177,0.225,0.375,0.272,0.128,0.11800000000000001,0.35,0.348,0.183,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,2.303
6411,2012,Benton County,AR,18,232268,7.749668486403637,0.544,0.135,0.196,0.32799999999999996,0.273,0.203,0.11900000000000001,0.29100000000000004,0.265,0.324,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,2.4829999999999997
6424,2012,Crawford County,AR,10,61946,16.143092370774546,0.544,0.217,0.285,0.36,0.258,0.09699999999999999,0.14800000000000002,0.374,0.324,0.153,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,2.167
6433,2012,Garland County,AR,20,96903,20.639195896927856,0.544,0.198,0.217,0.32799999999999996,0.276,0.18,0.11599999999999999,0.315,0.36700000000000005,0.20199999999999999,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,2.4210000000000003
6435,2012,Greene County,AR,12,43163,27.8015893241897,0.544,0.19399999999999998,0.27899999999999997,0.406,0.20600000000000002,0.109,0.127,0.442,0.272,0.159,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,2.145
6442,2012,Jefferson County,AR,31,74723,41.486557017250384,0.544,0.239,0.252,0.348,0.243,0.157,0.14,0.385,0.297,0.17800000000000002,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,2.305
6450,2012,Lonoke County,AR,11,69839,15.75051189163648,0.544,0.124,0.22399999999999998,0.35700000000000004,0.27399999999999997,0.146,0.113,0.35100000000000003,0.33299999999999996,0.203,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,2.344
6453,2012,Miller County,AR,10,43634,22.91790805335289,0.544,0.209,0.257,0.358,0.26,0.125,0.14,0.359,0.335,0.166,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,2.253
6465,2012,Pope County,AR,11,62765,17.525691069863775,0.544,0.179,0.226,0.335,0.249,0.19,0.152,0.355,0.27399999999999997,0.22,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,2.403
6467,2012,Pulaski County,AR,86,388953,22.110640617246812,0.544,0.18600000000000003,0.156,0.271,0.292,0.281,0.096,0.262,0.302,0.341,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,2.698
6470,2012,Saline County,AR,12,111845,10.729134069471144,0.544,0.09699999999999999,0.177,0.377,0.28300000000000003,0.16399999999999998,0.096,0.315,0.32899999999999996,0.261,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,2.436
6473,2012,Sebastian County,AR,14,127304,10.997297806824609,0.544,0.2,0.23399999999999999,0.312,0.28800000000000003,0.166,0.168,0.32,0.314,0.19699999999999998,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,2.386
6477,2012,Union County,AR,11,40867,26.916583062128367,0.544,0.19899999999999998,0.255,0.355,0.24100000000000002,0.149,0.152,0.35200000000000004,0.287,0.20800000000000002,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,2.2840000000000003
6479,2012,Washington County,AR,21,211411,9.933257966709395,0.544,0.193,0.205,0.305,0.245,0.245,0.15,0.263,0.258,0.32799999999999996,13.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,2.53
6483,2012,Alameda County,CA,160,1554720,10.291242152927857,0.214,0.131,0.17600000000000002,0.19,0.284,0.349,0.12,0.17600000000000002,0.244,0.46,95.0,7.0,14.0,4.0,9.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,0,0,0,0,0,2.804
6486,2012,Butte County,CA,25,221539,11.284694794144597,0.214,0.218,0.177,0.243,0.361,0.218,0.107,0.22699999999999998,0.4,0.265,95.0,7.0,14.0,4.0,9.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,0,0,0,1,0,2.618
6489,2012,Contra Costa County,CA,108,1079597,10.003732874396649,0.214,0.111,0.131,0.198,0.321,0.35,0.106,0.17600000000000002,0.301,0.41700000000000004,95.0,7.0,14.0,4.0,9.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,1,0,0,0,0,0,2.89
6491,2012,El Dorado County,CA,18,180561,9.968930167644176,0.214,0.09300000000000001,0.109,0.222,0.40299999999999997,0.265,0.069,0.212,0.382,0.337,95.0,7.0,14.0,4.0,9.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,1,0,0,0,0,0,2.822
6492,2012,Fresno County,CA,114,947895,12.026648521196968,0.214,0.282,0.325,0.21100000000000002,0.289,0.175,0.247,0.22899999999999998,0.317,0.207,95.0,7.0,14.0,4.0,9.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,1,0,0,0,0,2.314
6494,2012,Humboldt County,CA,19,134827,14.092132881396159,0.214,0.22,0.151,0.257,0.36200000000000004,0.23,0.09699999999999999,0.235,0.371,0.298,95.0,7.0,14.0,4.0,9.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,0,1,0,0,0,2.6710000000000003
6497,2012,Kern County,CA,102,856158,11.913688828463906,0.214,0.237,0.315,0.254,0.29600000000000004,0.135,0.262,0.27699999999999997,0.3,0.161,95.0,7.0,14.0,4.0,9.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,1,0,0,0,0,2.2510000000000003
6499,2012,Lake County,CA,10,63983,15.629151493365425,0.214,0.251,0.22699999999999998,0.298,0.354,0.121,0.14800000000000002,0.301,0.39299999999999996,0.158,95.0,7.0,14.0,4.0,9.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,0,1,0,0,0,2.3689999999999998
6501,2012,Los Angeles County,CA,721,9962789,7.236929337758735,0.214,0.191,0.301,0.188,0.262,0.249,0.213,0.207,0.262,0.318,95.0,7.0,14.0,4.0,9.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,0,0,0,0,0,2.459
